ClientID,GPA,FamilyIncome_k,IELTS,ProgramInterest,ScholarshipPreference,CostSensitivity,RecommendedDestination
505,2.94,45.3,6.5,Business,High,High,Australia
506,3.01,71.8,7.3,STEM,Low,Medium,Other
507,2.96,34.0,6.1,Arts,Medium,High,Germany
508,2.85,4.4,4.6,Technical,Low,High,Singapore
509,3.22,50.5,7.0,Business,Medium,Medium,Australia
510,2.87,52.2,5.4,Business,Medium,High,Germany
511,3.31,57.7,5.5,STEM,Medium,Low,Other
512,3.18,69.6,6.5,Business,Low,High,Australia
513,3.1,67.8,6.4,Business,Medium,Medium,Other
514,2.84,60.2,5.1,STEM,Low,Medium,Other
515,2.97,78.9,6.7,STEM,Low,Medium,Other
516,3.5,24.6,7.5,STEM,High,High,Germany
517,3.4,65.1,5.4,Arts,High,Medium,Poland
518,2.81,67.5,7.8,Arts,Low,Low,Australia
519,3.24,30.2,4.9,Technical,Low,Low,Japan
520,3.5,24.9,8.6,Arts,Medium,Medium,Other
521,2.53,40.1,6.1,Business,Medium,Medium,Other
522,3.42,41.8,6.6,STEM,Medium,High,Canada
523,2.93,70.1,4.6,Technical,Medium,Low,South Korea
524,3.43,42.7,6.4,Business,Medium,Low,Other
525,2.89,37.9,6.7,Business,Medium,Medium,Other
526,2.48,42.8,6.4,Business,Medium,Medium,Other
527,2.55,77.4,5.9,Arts,Medium,Medium,Other
528,3.22,55.3,5.6,STEM,Low,High,France
529,3.3,51.4,7.6,STEM,Low,Low,Australia
530,2.84,52.8,6.5,Business,Low,Medium,Australia
531,3.46,80.8,8.0,Arts,Low,Medium,Other
532,2.54,40.0,6.0,Business,Medium,Medium,Other
533,3.17,81.3,6.1,Business,Low,Low,Other
534,2.72,59.2,7.3,STEM,Low,Medium,Canada
535,2.94,51.8,4.9,Arts,Low,High,France
536,3.22,105.0,5.3,Arts,Medium,Medium,Other
537,2.86,33.9,7.6,Business,Medium,Low,Other
538,3.05,47.9,5.3,STEM,High,Medium,Germany
539,3.6,30.4,4.7,Technical,High,Low,South Korea
540,2.97,74.0,8.4,Business,Low,Low,Other
541,3.53,88.8,5.1,Arts,Medium,Medium,UK
542,2.75,88.4,6.7,STEM,Low,High,Germany
543,3.41,79.5,6.6,STEM,Medium,High,Poland
544,3.78,51.0,4.5,Arts,Medium,Medium,Other
545,2.21,47.7,6.2,STEM,High,Medium,Germany
546,2.88,21.6,6.9,Business,Medium,Medium,Other
547,3.43,95.7,6.9,Business,Medium,Medium,Other
548,3.12,64.4,7.4,Arts,Medium,High,Canada
549,3.35,45.2,6.1,STEM,High,Medium,Poland
550,2.96,81.6,7.2,STEM,Low,Medium,Other
551,3.23,35.5,5.8,Technical,Medium,High,Singapore
552,3.14,63.1,5.1,Business,Low,Medium,Other
553,3.67,51.5,5.2,STEM,High,Low,France
554,3.3,67.8,5.0,STEM,Medium,High,Germany
555,3.34,53.7,7.5,Technical,Medium,High,Australia
556,3.04,26.0,5.0,STEM,Low,High,Poland
557,3.0,56.5,6.8,Business,Medium,High,Canada
558,3.03,76.0,6.2,Business,Medium,Medium,Other
559,3.36,54.4,6.4,Arts,Low,High,Germany
560,3.03,70.5,7.9,Arts,High,Low,France
561,3.32,34.1,6.1,Business,High,High,France
562,4.03,54.5,7.1,STEM,Low,Medium,Australia
563,3.55,42.5,6.5,Arts,Medium,High,Canada
564,3.07,69.9,6.3,Business,Medium,Low,Other
565,3.68,55.6,8.8,Technical,Medium,Medium,Australia
566,3.04,68.8,5.1,Business,High,Low,France
567,2.38,76.8,7.8,Business,High,Medium,France
568,2.8,68.8,7.2,STEM,Medium,Medium,Canada
569,2.45,60.5,6.0,Arts,Low,Low,Other
570,3.06,35.0,8.1,STEM,Medium,High,Germany
571,3.21,54.9,4.7,STEM,Medium,Medium,Other
572,3.87,44.3,6.0,STEM,Low,High,Germany
573,3.33,48.1,5.3,STEM,Medium,Medium,Other
574,3.11,47.5,6.9,STEM,Low,Low,Canada
575,3.53,35.4,5.4,STEM,Low,Low,Other
576,2.32,15.9,6.9,Arts,Medium,High,Germany
577,3.29,41.6,6.3,STEM,Medium,High,France
578,3.51,58.9,6.0,Arts,Low,High,France
579,2.61,28.0,6.9,STEM,Low,High,Germany
580,3.66,55.3,6.2,Business,Medium,High,Germany
581,3.34,93.0,5.4,Business,High,High,Poland
582,3.03,75.5,9.0,Technical,Medium,Low,South Korea
583,3.45,87.9,6.0,Arts,Medium,Medium,Other
584,4.11,62.8,4.5,Business,Medium,Medium,Other
585,3.27,78.4,5.7,Arts,Medium,Medium,Other
586,3.3,40.5,5.2,STEM,Low,Medium,Other
587,3.02,42.1,7.3,Business,Medium,Low,Australia
588,2.86,0.2,6.8,STEM,Low,Medium,Other
589,3.53,78.7,6.9,STEM,High,High,UK
590,2.86,85.8,6.1,STEM,High,Medium,Poland
591,3.23,43.9,6.2,Arts,Medium,Low,Other
592,3.01,49.9,6.1,Business,High,High,France
593,3.39,39.9,6.4,Arts,Medium,Medium,Other
594,3.33,62.7,7.3,Business,Low,High,Australia
595,3.62,77.5,6.8,STEM,Medium,High,USA
596,3.0,20.1,7.0,Arts,Low,Low,Other
597,3.09,63.2,7.0,Arts,Medium,High,Canada
598,2.81,49.5,7.4,Technical,High,High,Australia
599,3.02,57.3,6.8,Business,Medium,High,Canada
600,3.35,64.2,6.9,Arts,Low,Low,Australia
601,3.5,51.2,7.7,Arts,Medium,High,Australia
602,2.83,52.9,5.8,STEM,Medium,Low,Other
603,3.55,50.7,5.6,STEM,Low,High,France
604,3.74,74.4,5.3,STEM,Low,Low,UK
605,3.37,63.4,6.7,STEM,High,Low,Australia
606,3.95,59.4,4.6,Business,Low,High,Poland
607,2.89,29.6,7.0,Technical,Medium,High,Singapore
608,2.7,47.4,6.4,Business,Low,High,Poland
609,2.49,73.0,7.6,Arts,Medium,Medium,Other
610,3.8,55.8,5.8,Business,High,High,Germany
611,3.46,68.2,6.3,STEM,Medium,High,Germany
612,3.18,90.3,7.6,STEM,Medium,High,Poland
613,3.31,75.8,7.9,Business,Medium,High,France
614,2.75,56.9,5.8,Arts,Low,High,Poland
615,4.18,44.8,6.7,Technical,Low,Low,Canada
616,3.25,3.9,6.8,STEM,Medium,Low,Other
617,3.24,51.6,6.9,Arts,Medium,Medium,Australia
618,3.49,48.5,6.2,STEM,Medium,Medium,Other
619,3.39,62.8,7.8,Business,Medium,Medium,Canada
620,3.29,51.9,4.6,Business,Low,Medium,Other
621,2.88,48.6,6.1,STEM,Medium,Medium,Other
622,3.39,19.4,6.9,STEM,Medium,Medium,Other
623,3.95,36.2,7.0,STEM,Medium,Medium,Other
624,3.74,64.5,7.9,STEM,Medium,Medium,Canada
625,3.84,89.3,7.7,Arts,Medium,High,UK
626,3.0,53.0,6.2,STEM,Medium,High,Germany
627,2.8,61.6,7.8,Business,High,High,Australia
628,3.15,74.0,5.8,STEM,High,Medium,Poland
629,3.22,38.8,7.4,Arts,Medium,High,Poland
630,3.64,62.3,8.3,Arts,Medium,Medium,Canada
631,2.52,40.2,7.7,Arts,High,Medium,Canada
632,3.81,72.3,6.6,Business,Low,Low,UK
633,3.14,58.0,6.2,STEM,Medium,High,France
634,3.03,61.0,5.0,Arts,Low,Medium,Other
635,2.8,39.3,6.8,STEM,High,Medium,Poland
636,2.54,69.1,5.4,STEM,High,High,Germany
637,3.53,96.7,5.7,STEM,Medium,Medium,USA
638,3.23,34.8,5.3,Business,High,Low,Germany
639,2.68,48.2,6.0,Business,Low,High,Germany
640,2.68,59.6,6.5,Business,High,Low,Canada
641,3.07,70.7,6.8,Business,Medium,Low,Other
642,3.87,43.8,5.9,STEM,Low,Medium,Other
643,3.1,-1.7,7.6,Technical,Medium,Medium,Japan
644,2.6,82.2,6.3,Business,High,Medium,Germany
645,3.1,70.2,5.7,Business,Medium,Medium,Other
646,3.09,20.1,6.7,Business,Medium,Low,Other
647,2.12,42.8,8.5,STEM,High,High,Canada
648,3.18,86.4,6.8,STEM,Medium,High,France
649,3.11,84.0,6.1,Business,Low,High,Poland
650,3.48,73.8,5.0,STEM,Low,Medium,Other
651,3.94,51.5,6.3,STEM,High,High,Germany
652,3.65,56.7,6.7,Arts,High,Low,Australia
653,3.09,52.4,6.1,Business,Medium,Medium,Other
654,2.76,77.6,4.8,Business,Medium,Low,Other
655,4.23,37.5,5.6,Business,Medium,High,France
656,3.22,38.9,8.0,Technical,Low,High,South Korea
657,3.21,75.2,7.9,STEM,Low,High,France
658,3.19,54.1,5.6,Arts,High,High,Poland
659,3.28,82.6,7.2,Business,Medium,Medium,Other
660,3.14,41.6,5.3,STEM,High,Low,France
661,2.97,53.9,7.9,STEM,Medium,High,Canada
662,2.98,36.6,6.7,Business,High,Medium,Poland
663,3.19,55.1,7.4,Business,High,Medium,Australia
664,2.98,25.4,4.8,STEM,Medium,High,France
665,2.91,45.2,7.2,Business,Medium,Medium,Canada
666,3.24,26.3,6.5,Business,High,High,France
667,3.1,68.9,7.4,Business,Low,Low,Canada
668,3.8,69.3,7.4,Arts,Medium,Medium,Canada
669,2.14,20.4,6.6,Arts,High,High,Germany
670,3.64,81.7,5.9,Business,High,Medium,UK
671,3.7,104.9,7.3,Technical,Medium,High,USA
672,2.37,55.9,6.4,STEM,Low,Medium,Other
673,3.06,42.2,5.6,STEM,Medium,Low,Other
674,3.05,111.5,5.6,STEM,Low,Low,Other
675,2.64,28.6,5.0,Business,Medium,High,Germany
676,2.89,55.4,6.0,Business,Medium,High,Poland
677,2.76,58.6,7.6,Business,Medium,Medium,Canada
678,3.9,81.9,6.7,STEM,Medium,Low,USA
679,3.57,62.2,6.0,STEM,Medium,Low,Other
680,3.71,45.0,7.3,Arts,Low,High,Australia
681,3.49,36.0,5.7,Arts,High,Medium,France
682,2.75,48.2,6.6,Business,Medium,Low,Canada
683,2.99,34.9,6.3,Business,Medium,High,Poland
684,3.4,56.0,7.3,Business,Medium,Low,Canada
685,2.71,43.7,4.9,STEM,Medium,High,France
686,3.49,25.1,5.6,Business,Medium,High,Germany
687,3.1,80.1,4.9,Business,Medium,High,Poland
688,3.05,45.0,6.2,Business,Medium,Medium,Other
689,3.48,29.6,7.7,STEM,Low,Low,Other
690,3.38,51.6,6.0,Technical,Low,Medium,Japan
691,3.06,56.4,6.0,Arts,Medium,High,France
692,3.66,20.1,7.4,STEM,Low,High,Poland
693,2.77,61.6,7.6,Business,Low,Medium,Australia
694,3.45,34.1,6.4,Technical,Medium,Medium,Singapore
695,3.44,89.2,7.2,STEM,High,Medium,France
696,3.08,65.5,5.4,Business,Medium,High,France
697,3.33,47.0,7.9,Business,Medium,Medium,Australia
698,2.7,40.1,8.6,Business,Low,Low,Canada
699,3.57,52.9,7.0,Arts,Low,Medium,Canada
700,3.13,67.3,4.5,STEM,Low,Medium,Other
701,2.99,54.5,5.9,STEM,Medium,Low,Other
702,3.62,50.7,7.1,STEM,Medium,Medium,Australia
703,2.92,56.2,6.1,STEM,Medium,Medium,Other
704,2.64,42.9,7.8,Business,High,Medium,Canada
705,2.58,48.1,7.1,Arts,Medium,High,Canada
706,3.44,13.3,5.8,STEM,High,Medium,Germany
707,2.69,74.5,6.5,Business,Medium,Low,Other
708,3.9,61.0,5.6,Business,Medium,High,France
709,2.37,39.5,6.3,STEM,Low,Low,Other
710,3.88,93.0,5.9,Business,High,Medium,USA
711,3.28,56.7,7.7,Business,Low,Medium,Canada
712,3.16,34.3,8.6,Business,Low,Medium,Other
713,2.98,72.1,5.1,STEM,Low,Medium,Other
714,3.36,63.0,4.6,Business,Low,Low,Other
715,3.18,62.9,6.3,Technical,Medium,Medium,South Korea
716,3.64,46.5,5.0,Business,Medium,Low,Other
717,3.25,64.0,6.5,STEM,Low,Medium,Canada
718,3.26,49.8,7.2,Business,Low,Medium,Australia
719,3.05,66.1,8.0,STEM,Medium,Low,Canada
720,3.18,16.9,6.7,Business,Low,High,Germany
721,3.32,46.3,6.3,STEM,Medium,Medium,Other
722,2.52,89.4,4.5,STEM,High,High,Poland
723,2.66,39.7,6.5,Business,Medium,Low,Other
724,3.5,42.9,6.6,STEM,Medium,Medium,Canada
725,3.27,46.0,7.1,Business,Medium,Low,Canada
726,3.13,30.7,5.8,STEM,High,Low,France
727,3.21,10.8,6.1,STEM,Medium,High,France
728,3.34,50.4,5.0,Arts,Low,High,France
729,2.98,57.7,4.5,Technical,Medium,Medium,South Korea
730,2.89,53.9,5.4,STEM,High,Medium,France
731,3.28,52.1,4.9,Business,Medium,High,Poland
732,2.81,55.9,6.8,STEM,Medium,High,Canada
733,3.36,75.5,6.0,Business,Medium,Medium,Other
734,2.52,51.2,6.0,Business,Medium,High,Poland
735,3.61,43.5,5.5,STEM,Low,Low,Other
736,3.39,49.4,4.5,Arts,High,Low,Poland
737,3.3,66.6,8.0,STEM,Medium,Medium,Australia
738,3.59,83.2,5.5,STEM,Low,High,UK
739,3.87,42.4,6.1,Arts,Low,High,Germany
740,3.61,57.0,5.0,Business,High,Medium,Germany
741,2.46,61.8,7.5,Business,Medium,Low,Canada
742,2.69,35.1,6.6,Business,High,High,France
743,2.95,55.4,5.7,Business,Medium,High,France
744,3.21,25.7,6.1,Business,High,High,France
745,3.41,19.6,8.2,STEM,Low,Medium,Other
746,2.91,62.3,6.4,Business,High,Medium,France
747,3.27,47.3,6.3,Business,Medium,High,France
748,2.9,59.0,5.6,Business,Medium,Medium,Other
749,2.96,54.6,4.6,Arts,Low,Medium,Other
750,2.64,35.5,6.3,STEM,Medium,Medium,Other
751,2.83,54.1,6.8,Business,Medium,Medium,Canada
752,2.66,30.3,7.6,STEM,Medium,Low,Other
753,2.81,82.8,4.5,Business,High,Medium,Germany
754,3.62,27.9,5.4,Business,Low,Medium,Other
755,2.82,51.1,5.9,Arts,Medium,Low,Other
756,4.25,34.2,6.5,Business,Medium,Low,Other
757,3.4,66.4,6.4,Arts,High,High,France
758,3.27,48.4,6.4,Arts,Low,High,Germany
759,2.86,44.6,6.9,Technical,Medium,Low,Australia
760,3.48,72.1,5.6,Business,Low,High,France
761,2.97,55.6,7.4,Technical,Medium,Low,Canada
762,3.25,65.3,6.9,STEM,Medium,High,Canada
763,4.22,35.4,6.2,STEM,Medium,Low,Other
764,3.16,26.9,8.1,Business,High,Medium,France
765,3.66,57.1,8.1,Technical,Low,Medium,Canada
766,2.92,48.6,7.4,Business,Low,High,Australia
767,3.19,67.5,4.5,STEM,Medium,Low,Other
768,3.91,53.4,8.1,Business,High,High,Canada
769,2.95,59.1,7.3,Business,High,High,Australia
770,3.92,22.5,8.5,STEM,Low,High,Germany
771,3.48,92.8,7.7,Arts,Medium,Low,Other
772,2.98,51.7,8.1,Technical,Medium,Medium,Australia
773,3.45,69.0,7.4,Arts,Medium,Medium,Canada
774,3.59,38.3,7.8,STEM,Medium,Medium,Other
775,3.45,61.2,8.5,STEM,Low,Low,Canada
776,2.57,28.9,6.7,STEM,Low,Medium,Other
777,2.91,64.0,4.9,STEM,High,Medium,Poland
778,3.1,47.9,6.2,STEM,Medium,Medium,Other
779,3.17,55.6,6.9,Arts,Medium,Medium,Australia
780,3.45,69.0,6.6,STEM,Low,High,Canada
781,3.27,30.3,5.3,Arts,Medium,High,Germany
782,2.67,41.3,4.9,Technical,High,High,Japan
783,3.35,64.1,5.8,STEM,Medium,High,France
784,3.44,97.0,7.3,Technical,High,Medium,Singapore
785,3.42,52.2,8.1,Arts,High,Medium,Canada
786,3.63,66.8,7.4,Business,Medium,Low,Canada
787,3.53,52.9,7.6,STEM,Low,High,Canada
788,3.38,93.8,6.4,Business,Medium,Medium,Other
789,3.17,20.1,4.8,STEM,Medium,Medium,Other
790,2.54,56.9,6.0,Business,Medium,High,Germany
791,3.37,22.5,6.2,STEM,Medium,Medium,Other
792,3.28,4.9,6.0,Business,Medium,Low,Other
793,3.31,60.9,6.6,STEM,Medium,High,Australia
794,2.69,57.8,6.9,STEM,High,Medium,Australia
795,2.77,49.3,7.4,Business,Medium,High,Canada
796,3.62,52.9,6.2,Business,Medium,High,Germany
797,3.18,117.0,4.6,Business,Medium,Medium,Other
798,3.47,49.8,6.0,STEM,Low,Low,Other
799,3.21,65.2,6.5,Arts,Medium,Medium,Australia
800,3.21,42.0,7.7,Business,High,Medium,Australia
801,3.58,60.9,5.9,STEM,Medium,Low,Other
802,2.99,50.2,7.0,Business,Medium,High,Australia
803,3.24,46.8,6.8,Business,Low,Medium,Canada
804,3.02,91.4,6.5,STEM,Medium,Medium,Other
805,3.03,78.5,7.4,Business,Low,Low,Other
806,3.08,57.7,5.8,Arts,Medium,Medium,Other
807,3.29,8.9,5.9,Arts,Low,Low,Other
808,3.01,47.8,6.5,STEM,Low,High,Australia
809,3.7,109.1,5.9,Arts,Medium,Medium,UK
810,2.84,50.4,7.0,STEM,Low,Medium,Australia
811,3.13,77.1,5.8,Technical,Medium,Medium,Japan
812,3.02,83.8,6.7,STEM,Low,Medium,Other
813,3.78,59.4,6.4,Business,Low,High,Poland
814,3.28,38.2,6.7,Business,Low,High,Poland
815,3.61,6.3,6.0,STEM,Medium,High,France
816,2.61,68.7,6.2,Arts,Low,Low,Other
817,3.31,38.7,6.6,Business,Medium,Low,Other
818,3.56,58.5,6.7,STEM,Medium,High,Australia
819,3.23,30.0,6.5,Business,Medium,Low,Other
820,3.63,49.7,8.2,Business,Low,High,Canada
821,2.99,55.7,5.5,STEM,High,Medium,Poland
822,3.76,60.4,6.4,Technical,Medium,High,Japan
823,4.12,32.7,4.9,Arts,Medium,Low,Other
824,3.05,78.9,6.9,STEM,Medium,Medium,Other
825,3.02,43.1,5.4,Business,Low,High,France
826,3.78,21.5,6.2,STEM,Low,Medium,Other
827,3.83,52.8,6.1,Arts,Medium,High,Germany
828,2.99,55.7,6.8,Technical,Medium,High,Australia
829,3.03,58.2,5.9,STEM,Medium,High,Germany
830,3.09,82.2,5.9,Arts,Medium,High,Poland
831,2.66,50.3,7.9,Business,Medium,Low,Australia
832,2.83,52.6,6.8,STEM,High,Medium,Canada
833,2.8,32.9,5.9,Technical,Medium,High,Singapore
834,2.89,71.4,6.2,Business,Medium,High,Germany
835,3.19,58.7,8.1,Business,Medium,High,Canada
836,3.29,46.6,6.3,Business,Medium,High,Poland
837,3.82,16.9,5.8,STEM,Medium,Medium,Other
838,2.8,83.9,5.8,STEM,High,High,France
839,3.59,30.4,6.0,Technical,Low,Medium,Japan
840,3.11,43.2,5.9,Business,Medium,Medium,Other
841,3.18,62.2,5.2,Arts,High,High,Poland
842,3.47,31.1,5.4,STEM,Medium,Low,Other
843,2.75,25.1,5.7,Business,Low,High,Germany
844,3.35,12.5,7.1,Technical,Low,High,Japan
845,3.27,69.4,6.1,STEM,Low,High,Poland
846,3.4,44.1,6.3,STEM,High,High,Germany
847,3.32,113.5,7.8,Business,Medium,High,Germany
848,4.18,35.1,7.8,STEM,Low,High,Poland
849,2.94,36.6,6.2,STEM,Medium,Low,Other
850,2.99,43.7,5.9,Arts,Low,Medium,Other
851,2.95,59.9,5.6,Technical,Medium,Medium,Japan
852,2.98,45.6,7.2,Business,Medium,Medium,Australia
853,2.95,67.2,6.3,Arts,Low,Medium,Other
854,3.68,35.4,6.1,Arts,Medium,High,Poland
855,3.77,27.4,5.7,Arts,High,High,Germany
856,2.97,19.0,5.7,STEM,Medium,High,France
857,2.87,10.5,6.8,STEM,Low,Medium,Other
858,3.39,44.6,5.2,STEM,High,High,Poland
859,2.98,49.0,7.5,STEM,High,High,Australia
860,3.45,42.4,6.0,STEM,Medium,High,Poland
861,3.28,79.9,6.4,STEM,Low,High,France
862,2.59,79.6,5.2,STEM,Low,High,France
863,3.82,48.3,6.5,STEM,Medium,High,Australia
864,3.92,19.1,6.2,Business,Medium,High,France
865,2.95,43.7,6.4,STEM,Medium,High,Poland
866,3.04,43.0,8.0,Arts,Medium,High,Australia
867,3.31,41.9,6.7,STEM,Low,High,Australia
868,3.33,41.0,5.7,Arts,High,High,Poland
869,3.46,41.9,5.8,Technical,Medium,Medium,Singapore
870,4.0,47.3,7.1,Arts,Medium,High,Australia
871,3.13,42.3,7.8,Arts,High,High,Australia
872,2.88,59.2,6.8,Technical,Medium,High,Canada
873,2.65,62.2,7.2,STEM,Medium,High,Australia
874,2.91,36.8,7.1,Technical,Low,High,South Korea
875,3.19,80.4,7.9,Arts,Medium,Low,Other
876,3.92,35.4,4.6,Arts,Medium,Low,Other
877,2.99,22.6,7.2,STEM,Medium,High,Germany
878,3.29,62.6,7.5,Business,Low,Medium,Australia
879,3.19,38.7,5.2,Business,Medium,High,Poland
880,3.68,61.4,5.6,Business,Low,High,Poland
881,4.21,6.9,5.6,Arts,Low,Medium,Other
882,2.99,82.8,5.8,STEM,Low,High,France
883,3.0,68.4,6.0,STEM,High,Medium,Germany
884,3.62,25.0,6.7,Business,Medium,Medium,Other
885,3.47,25.4,7.4,STEM,High,Medium,Poland
886,3.94,88.4,7.6,STEM,Medium,Low,UK
887,3.43,40.3,5.7,STEM,Low,Medium,Other
888,3.06,38.3,5.7,STEM,High,Medium,Germany
889,3.44,9.7,7.8,Business,Medium,High,Poland
890,3.64,48.0,7.1,STEM,High,High,Canada
891,3.53,50.4,6.6,Technical,Low,Medium,Canada
892,3.4,69.3,7.0,Arts,High,Low,Australia
893,3.63,27.0,6.5,Arts,High,Medium,France
894,3.67,24.6,7.0,STEM,Medium,Low,Other
895,3.75,64.0,6.2,Business,Low,High,France
896,3.46,75.1,6.8,Business,High,High,Germany
897,3.13,23.6,5.0,Technical,Medium,High,Singapore
898,3.26,76.6,5.8,Arts,High,Medium,France
899,3.68,55.8,5.8,Business,Low,Medium,Other
900,2.87,76.8,6.1,Arts,Medium,High,Poland
901,3.35,53.6,5.6,STEM,Low,Low,Other
902,3.04,4.6,6.0,STEM,Medium,Medium,Other
903,3.21,52.0,5.0,Business,High,Medium,Germany
904,3.71,76.2,7.0,STEM,Medium,Medium,USA
905,3.28,37.1,6.4,STEM,High,High,Poland
906,3.22,47.2,4.8,Arts,Medium,Medium,Other
907,2.66,51.5,5.7,STEM,Medium,High,Poland
908,3.5,-3.0,6.8,Business,Medium,High,France
909,3.46,88.4,6.0,Technical,High,Medium,Singapore
910,4.07,37.0,5.8,STEM,High,Low,Poland
911,3.08,65.1,6.4,STEM,Low,Medium,Other
912,3.29,53.3,6.8,STEM,Low,Medium,Canada
913,3.3,80.2,5.1,STEM,High,Medium,France
914,3.83,63.1,7.1,STEM,High,High,Australia
915,3.16,50.3,5.7,STEM,Low,Low,Other
916,3.31,37.1,6.5,Business,Low,Medium,Other
917,3.44,71.0,6.5,STEM,Low,High,Germany
918,3.27,17.5,6.0,Arts,Medium,High,Poland
919,3.02,67.9,5.5,Arts,Medium,High,France
920,3.28,33.0,6.2,Arts,Medium,High,Germany
921,3.63,80.0,8.1,Business,Medium,High,UK
922,2.79,58.2,5.1,STEM,High,High,Germany
923,3.25,67.9,8.2,Arts,High,Medium,Canada
924,2.92,56.6,6.2,STEM,High,Medium,France
925,3.68,20.0,6.5,STEM,Medium,Medium,Other
926,2.59,37.8,5.4,Arts,Medium,High,Germany
927,2.98,68.4,5.7,STEM,Medium,Medium,Other
928,3.35,58.3,6.0,STEM,Low,High,Germany
929,3.83,78.6,5.5,Arts,Low,Medium,USA
930,3.17,63.1,6.3,Technical,Medium,High,Japan
931,2.98,35.7,6.1,STEM,Low,Medium,Other
932,3.95,39.1,8.4,STEM,Medium,High,Germany
933,2.62,57.1,5.3,Business,High,Medium,Germany
934,2.32,8.7,6.6,Arts,Low,Low,Other
935,3.38,88.5,6.7,STEM,High,Medium,Germany
936,3.0,63.8,5.4,Business,Medium,High,Germany
937,2.79,79.5,7.2,Technical,Medium,High,Japan
938,3.48,23.4,6.1,STEM,Medium,Low,Other
939,3.3,79.9,4.5,Technical,Medium,Medium,Japan
940,2.97,99.6,7.2,Technical,Medium,Low,Singapore
941,2.69,28.6,5.4,STEM,Medium,High,France
942,3.55,70.4,5.5,Arts,Low,Low,UK
943,3.46,55.0,7.2,STEM,Medium,Low,Canada
944,3.16,24.1,6.2,Arts,Medium,Medium,Other
945,3.94,64.9,7.4,Arts,Medium,High,Canada
946,2.77,71.7,7.7,STEM,Low,Medium,Other
947,2.59,43.0,5.9,Arts,Low,Low,Other
948,2.92,78.3,7.3,Arts,Low,Low,Other
949,3.18,21.7,5.7,STEM,High,High,Germany
950,3.3,25.1,8.7,STEM,High,High,Poland
951,3.1,57.7,5.8,STEM,High,Low,France
952,3.34,55.5,7.5,Business,High,Medium,Canada
953,2.7,40.7,7.3,Technical,Medium,Low,Australia
954,3.78,71.2,6.8,Arts,Low,Low,USA
955,3.17,65.6,5.8,Business,Medium,Low,Other
956,3.65,72.2,6.3,Business,Low,High,USA
957,3.34,52.5,4.5,STEM,High,High,Germany
958,3.38,67.1,6.7,STEM,Low,High,Australia
959,3.43,46.1,6.8,Business,High,Low,Canada
960,3.38,96.1,6.6,Business,Low,Medium,Other
961,3.46,38.7,4.5,Business,High,High,France
962,3.73,97.1,5.2,Technical,Low,High,UK
963,3.28,55.7,5.8,Business,Medium,High,Poland
964,3.48,27.5,6.8,Business,Medium,Low,Other
965,3.16,82.4,6.8,STEM,Medium,Medium,Other
966,3.78,57.5,6.3,Technical,Medium,Medium,South Korea
967,2.93,72.0,7.1,Arts,Medium,High,Poland
968,3.92,79.5,5.5,Arts,Low,Low,UK
969,3.18,61.8,7.1,Business,Medium,High,Australia
970,2.63,43.2,7.0,Business,Low,Medium,Australia
971,3.25,74.5,6.9,Business,High,High,Poland
972,2.93,55.0,6.3,STEM,Medium,High,Germany
973,3.54,68.7,8.3,Business,Medium,High,Australia
974,2.94,11.9,7.0,Technical,Low,Medium,Japan
975,3.02,63.9,5.5,STEM,Medium,Medium,Other
976,2.44,42.2,6.7,STEM,Medium,High,Australia
977,3.02,88.1,7.3,Arts,Medium,High,Poland
978,2.23,67.5,5.9,STEM,Medium,Low,Other
979,2.57,59.8,7.6,Business,Medium,High,Australia
980,3.5,64.7,6.9,Business,Medium,High,Australia
981,3.51,35.0,4.5,STEM,Medium,Medium,Other
982,3.37,87.5,6.8,Arts,High,Low,France
983,2.81,94.8,6.1,Business,Low,High,Poland
984,3.18,62.9,7.0,Arts,High,Low,Canada
985,3.2,86.8,7.4,Arts,Low,High,France
986,2.74,43.6,6.7,Arts,High,High,Australia
987,3.8,39.1,8.2,STEM,High,High,Poland
988,3.55,55.8,6.3,STEM,Medium,Medium,Other
989,3.11,63.7,7.1,STEM,Medium,High,Australia
990,3.21,47.1,7.3,Business,Medium,Medium,Australia
991,3.28,65.8,6.4,Arts,Medium,High,France
992,2.38,61.1,7.3,Business,Medium,High,Canada
993,3.1,35.0,5.9,Arts,Medium,Low,Other
994,2.93,65.4,6.1,STEM,Medium,Medium,Other
995,2.8,72.3,5.2,STEM,Medium,High,France
996,3.09,58.4,6.7,Arts,Low,Medium,Australia
997,3.92,78.1,6.8,Business,Low,Medium,USA
998,3.46,30.7,7.7,Arts,Medium,High,France
999,2.97,64.4,7.3,STEM,Low,Medium,Canada
1000,3.43,31.6,6.2,Technical,Low,High,South Korea
1001,3.76,32.7,5.3,Business,Medium,Medium,Other
1002,3.57,42.4,6.9,Arts,Medium,Medium,Australia
1003,3.22,36.2,7.6,STEM,Low,High,Germany
1004,2.94,44.0,7.3,Business,High,High,Australia
1005,3.48,50.7,7.6,Technical,High,High,Australia
1006,3.36,71.7,6.3,Arts,Medium,Low,Other
1007,3.56,48.6,6.0,STEM,Low,Medium,Other
1008,3.45,23.3,5.8,STEM,Low,High,Germany
1009,3.62,77.8,6.4,Business,Medium,Medium,USA
1010,2.99,38.3,6.4,STEM,Low,High,Germany
1011,3.73,53.8,6.7,Arts,High,Medium,Australia
1012,3.28,63.9,6.4,STEM,High,Medium,France
